SUBJECT,CONFIGURATION,SEED,ALGORITHM,PROBE_ENABLED,COVERAGE,COVERED_BRANCHES,TOTAL_BRANCHES,BRANCH_COVERAGE,COVERED_LINES,TOTAL_LINES,LINE_COVERAGE,COVERED_FUNCTIONS,TOTAL_FUNCTIONS,FUNCTION_COVERAGE,COVERED_PROBES,TOTAL_PROBES,PROBE_COVERAGE,SEARCH_TIME,ITERATIONS,ID
FrogDAOGovernanceRewards.sol,,560,DynaMOSA,false,0.6521739130434783,4,10,0.4,26,56,0.4642857142857143,12,16,0.75,7,16,0.4375,884.5650000572205,15,100
YRX3.sol,,587,DynaMOSA,true,0.5684210526315789,7,18,0.3888888888888889,65,108,0.6018518518518519,35,48,0.7291666666666666,18,34,0.5294117647058824,872.6870000362396,12,72
WOLF.sol,,745,DynaMOSA,true,0.42857142857142855,6,22,0.2727272727272727,28,39,0.717948717948718,7,8,0.875,9,12,0.75,880.2809998989105,16,72
EqFinanceStaking.sol,,705,DynaMOSA,true,0.3380281690140845,4,20,0.2,24,88,0.2727272727272727,16,30,0.5333333333333333,7,22,0.3181818181818182,893.0920000076294,19,72
FrogDAOGovernanceRewards.sol,,607,DynaMOSA,true,0.46153846153846156,5,10,0.5,27,56,0.48214285714285715,13,16,0.8125,5,16,0.3125,908.8489999771118,15,72
ZAD.sol,,332,DynaMOSA,true,0.6226415094339622,0,2,0,36,66,0.5454545454545454,20,29,0.6896551724137931,13,22,0.5909090909090909,872.6259999275208,30,72
SLTDETHlpReward.sol,,516,DynaMOSA,true,0.5934065934065934,7,14,0.5,65,105,0.6190476190476191,36,47,0.7659574468085106,19,34,0.5588235294117647,892.5539999008179,13,72
Wallet.sol,,446,DynaMOSA,true,0.6666666666666666,0,0,0,2,6,0.3333333333333333,2,2,1,2,4,0.5,893.2289998531342,26,72
PRDZstakingV2.sol,,838,DynaMOSA,true,0.4268292682926829,5,26,0.19230769230769232,53,136,0.3897058823529412,26,39,0.6666666666666666,7,18,0.3888888888888889,889.7660000324249,14,72
Vat.sol,,689,DynaMOSA,true,0.5360824742268041,4,8,0.5,63,98,0.6428571428571429,27,29,0.9310344827586207,36,62,0.5806451612903226,909.114000082016,17,72
HTDD_contract.sol,,107,DynaMOSA,true,0.7142857142857143,0,0,0,20,26,0.7692307692307693,5,5,1,13,16,0.8125,900.114000082016,17,78
NasiLiquidityPoolFactory.sol,,296,DynaMOSA,true,0.029288702928870293,0,50,0,16,320,0.05,5,106,0.04716981132075472,2,88,0.022727272727272728,760.5889999866486,5,78
FrogDAO.sol,,801,DynaMOSA,true,0.8421052631578947,0,0,0,21,25,0.84,10,10,1,4,4,1,882.6530001163483,15,78
Cover_ZapIn_General_V1.sol,,953,DynaMOSA,true,0.26262626262626265,2,16,0.125,39,129,0.3023255813953488,22,42,0.5238095238095238,13,44,0.29545454545454547,902.904000043869,9,78
Dynamic.sol,,653,DynaMOSA,true,0.75,1,2,0.5,3,4,0.75,2,2,1,0,0,0,894.8619999885559,20,78
AntiBaseProtocol.sol,,321,DynaMOSA,true,0.7432432432432432,3,8,0.375,84,98,0.8571428571428571,38,42,0.9047619047619048,24,26,0.9230769230769231,938.047000169754,14,78
EdenCoin.sol,,178,DynaMOSA,true,0.75,1,2,0.5,26,33,0.7878787878787878,8,8,1,11,14,0.7857142857142857,893.5369999408722,18,78
SSTRewards.sol,,895,DynaMOSA,true,0.7307692307692307,3,8,0.375,23,40,0.575,13,14,0.9285714285714286,6,6,1,871.125,15,78
BTCParamV2.sol,,376,DynaMOSA,true,0.25,0,12,0,16,56,0.2857142857142857,5,16,0.3125,6,14,0.42857142857142855,887.1400001049042,20,96
Dipex.sol,,682,DynaMOSA,true,0.40476190476190477,5,22,0.22727272727272727,28,39,0.717948717948718,7,8,0.875,9,12,0.75,901.2130000591278,16,96
INS.sol,,735,DynaMOSA,true,0.7916666666666666,1,2,0.5,28,37,0.7567567567567568,8,8,1,12,14,0.8571428571428571,859.2009999752045,19,96
YieldFarmLP2.sol,,516,DynaMOSA,true,0.30952380952380953,1,20,0.05,19,54,0.35185185185185186,12,14,0.8571428571428571,0,8,0,886.8780000209808,14,96
GUMARewards.sol,,339,DynaMOSA,true,0.4939759036144578,4,12,0.3333333333333333,51,91,0.5604395604395604,30,44,0.6818181818181818,14,30,0.4666666666666667,844.7739999294281,13,96
Voting.sol,,829,DynaMOSA,true,0.08520179372197309,0,30,0,20,250,0.08,17,111,0.15315315315315314,5,94,0.05319148936170213,840.1129999160767,8,96
BAE.sol,,775,DynaMOSA,true,0.28,0,6,0,9,50,0.18,5,8,0.625,12,36,0.3333333333333333,895.0099999904633,8,96
CryptoGhost.sol,,457,DynaMOSA,true,0.3709677419354839,35,40,0.875,62,77,0.8051948051948052,10,10,1,5,12,0.4166666666666667,770.1800000667572,3,96
CryptoSecureBankToken.sol,,495,DynaMOSA,true,0.654320987654321,12,26,0.46153846153846156,75,104,0.7211538461538461,32,33,0.9696969696969697,21,26,0.8076923076923077,875.7810001373291,11,96
Controller.sol,,170,DynaMOSA,true,0.5573770491803278,0,8,0,38,70,0.5428571428571428,19,19,1,32,34,0.9411764705882353,870.9679999351501,15,96
EdenCoin.sol,,806,DynaMOSA,true,0.75,1,2,0.5,26,33,0.7878787878787878,8,8,1,11,14,0.7857142857142857,908.3829998970032,18,138
NasiLiquidityPoolFactory.sol,,769,DynaMOSA,true,0.058577405857740586,0,50,0,21,320,0.065625,10,106,0.09433962264150944,7,88,0.07954545454545454,804.8329999446869,5,138
FrogDAO.sol,,392,DynaMOSA,true,0.8421052631578947,0,0,0,21,25,0.84,10,10,1,4,4,1,878.125,14,138
SSTRewards.sol,,284,DynaMOSA,true,0.7692307692307693,3,8,0.375,23,40,0.575,13,14,0.9285714285714286,6,6,1,903.8239998817444,16,138
Cover_ZapIn_General_V1.sol,,115,DynaMOSA,true,0.24242424242424243,2,16,0.125,35,129,0.2713178294573643,20,42,0.47619047619047616,13,44,0.29545454545454547,900.9749999046326,9,138
AntiBaseProtocol.sol,,975,DynaMOSA,true,0.7567567567567568,3,8,0.375,83,98,0.8469387755102041,39,42,0.9285714285714286,24,26,0.9230769230769231,878.5869998931885,13,138
HTDD_contract.sol,,880,DynaMOSA,true,0.7142857142857143,0,0,0,20,26,0.7692307692307693,5,5,1,13,16,0.8125,889.5,18,138
Dynamic.sol,,669,DynaMOSA,true,0.75,1,2,0.5,3,4,0.75,2,2,1,0,0,0,886.180999994278,19,138
FrogDAOGovernanceRewards.sol,,136,DynaMOSA,true,0.6153846153846154,5,10,0.5,30,56,0.5357142857142857,13,16,0.8125,9,16,0.5625,852.2720000743866,14,132
ZAD.sol,,690,DynaMOSA,true,0.6226415094339622,0,2,0,36,66,0.5454545454545454,20,29,0.6896551724137931,13,22,0.5909090909090909,867.4579999446869,20,132
Vat.sol,,112,DynaMOSA,true,0.5360824742268041,4,8,0.5,61,98,0.6224489795918368,27,29,0.9310344827586207,36,62,0.5806451612903226,904.760999917984,18,132
WOLF.sol,,607,DynaMOSA,true,0.40476190476190477,5,22,0.22727272727272727,28,39,0.717948717948718,7,8,0.875,9,12,0.75,916.2140002250671,16,132
YRX3.sol,,385,DynaMOSA,true,0.5473684210526316,7,18,0.3888888888888889,64,108,0.5925925925925926,34,48,0.7083333333333334,18,34,0.5294117647058824,871.9249999523163,12,132
Wallet.sol,,701,DynaMOSA,true,1,0,0,0,6,6,1,2,2,1,4,4,1,454.2090001106262,14,132
EqFinanceStaking.sol,,38,DynaMOSA,true,0.352112676056338,4,20,0.2,24,88,0.2727272727272727,16,30,0.5333333333333333,7,22,0.3181818181818182,908.0659999847412,18,132
PRDZstakingV2.sol,,970,DynaMOSA,true,0.4268292682926829,5,26,0.19230769230769232,53,136,0.3897058823529412,26,39,0.6666666666666666,7,18,0.3888888888888889,870.2200000286102,13,132
SLTDETHlpReward.sol,,681,DynaMOSA,true,0.6043956043956044,7,14,0.5,67,105,0.638095238095238,37,47,0.7872340425531915,19,34,0.5588235294117647,900.4000000953674,14,132
Straight_Fire_Finance.sol,,803,DynaMOSA,false,0.75,2,4,0.5,15,22,0.6818181818181818,7,8,0.875,0,0,0,911.1549999713898,16,145
MetaCoin.sol,,736,DynaMOSA,false,0.2,5,8,0.625,6,9,0.6666666666666666,2,2,1,0,0,0,899.6420001983643,12,145
Rootkit_finance.sol,,380,DynaMOSA,false,0.8333333333333334,2,4,0.5,15,22,0.6818181818181818,7,8,0.875,0,0,0,901.0720000267029,17,145
TimeMiner.sol,,331,DynaMOSA,false,0.8,4,6,0.6666666666666666,76,90,0.8444444444444444,19,19,1,16,18,0.8888888888888888,854.1779999732971,20,145
MoshiachCoinStaking.sol,,376,DynaMOSA,false,0.3877551020408163,4,20,0.2,24,88,0.2727272727272727,16,30,0.5333333333333333,7,22,0.3181818181818182,859.5230000019073,17,145
UFragments.sol,,311,DynaMOSA,false,0.29508196721311475,5,28,0.17857142857142858,42,136,0.3088235294117647,20,35,0.5714285714285714,5,34,0.14705882352941177,886.6599998474121,33,145
FreakCoin.sol,,739,DynaMOSA,false,0.5652173913043478,5,10,0.5,57,74,0.7702702702702703,13,13,1,9,10,0.9,907.8210000991821,14,145
GAZ_ERC20.sol,,797,DynaMOSA,false,0.6923076923076923,2,2,1,15,26,0.5769230769230769,7,11,0.6363636363636364,7,22,0.3181818181818182,912.7549998760223,18,145
CourtFarming_HTStake.sol,,615,DynaMOSA,false,0.6153846153846154,12,32,0.375,73,109,0.6697247706422018,20,20,1,4,4,1,887.4270000457764,14,145
BancorV2_ZapIn_General_V1_1.sol,,980,DynaMOSA,false,0.2962962962962963,1,18,0.05555555555555555,30,118,0.2542372881355932,19,39,0.48717948717948717,8,42,0.19047619047619047,885.3880000114441,10,145
ZAD.sol,,139,DynaMOSA,false,0.6451612903225806,0,2,0,36,66,0.5454545454545454,20,29,0.6896551724137931,13,22,0.5909090909090909,877.2269999980927,17,40
FrogDAOGovernanceRewards.sol,,46,DynaMOSA,false,0.6521739130434783,5,10,0.5,27,56,0.48214285714285715,13,16,0.8125,5,16,0.3125,879.8209998607635,15,40
Vat.sol,,577,DynaMOSA,false,0.7142857142857143,4,8,0.5,59,98,0.6020408163265306,27,29,0.9310344827586207,32,62,0.5161290322580645,878.5659999847412,17,40
WOLF.sol,,574,DynaMOSA,false,0.4,5,22,0.22727272727272727,28,39,0.717948717948718,7,8,0.875,9,12,0.75,903.933000087738,15,40
PRDZstakingV2.sol,,916,DynaMOSA,false,0.46875,5,26,0.19230769230769232,53,136,0.3897058823529412,26,39,0.6666666666666666,7,18,0.3888888888888889,890.3429999351501,14,40
YRX3.sol,,475,DynaMOSA,false,0.6721311475409836,7,18,0.3888888888888889,65,108,0.6018518518518519,35,48,0.7291666666666666,18,34,0.5294117647058824,912.1510000228882,12,40
EqFinanceStaking.sol,,154,DynaMOSA,false,0.3877551020408163,4,20,0.2,24,88,0.2727272727272727,16,30,0.5333333333333333,7,22,0.3181818181818182,909.8800001144409,18,40
SLTDETHlpReward.sol,,864,DynaMOSA,false,0.7017543859649122,7,14,0.5,67,105,0.638095238095238,37,47,0.7872340425531915,19,34,0.5588235294117647,886.800999879837,13,40
LIBERAPAY.sol,,175,DynaMOSA,false,0.5,5,28,0.17857142857142858,79,141,0.5602836879432624,32,39,0.8205128205128205,36,50,0.72,849.393000125885,12,37
RainbowRAK.sol,,833,DynaMOSA,false,0.6296296296296297,6,14,0.42857142857142855,60,115,0.5217391304347826,30,42,0.7142857142857143,18,40,0.45,870.2670001983643,13,37
SALESCONTRACT.sol,,426,DynaMOSA,false,0.5,0,8,0,13,57,0.22807017543859648,7,8,0.875,2,24,0.08333333333333333,872.8670001029968,14,37
BlueICE.sol,,618,DynaMOSA,false,0.6666666666666666,7,14,0.5,67,117,0.5726495726495726,31,43,0.7209302325581395,20,38,0.5263157894736842,887.8940000534058,13,37
StakingDextoken.sol,,692,DynaMOSA,false,0.7714285714285715,4,10,0.4,54,93,0.5806451612903226,25,27,0.9259259259259259,37,50,0.74,888.4110000133514,13,37
DmmControllerV2.sol,,272,DynaMOSA,false,0.24761904761904763,1,14,0.07142857142857142,60,258,0.23255813953488372,29,111,0.26126126126126126,18,102,0.17647058823529413,838.0199999809265,4,37
vnxManager.sol,,146,DynaMOSA,false,0.85,0,2,0,30,43,0.6976744186046512,19,20,0.95,14,26,0.5384615384615384,867.4399998188019,34,37
DJCoin.sol,,634,DynaMOSA,false,0.8275862068965517,3,6,0.5,69,91,0.7582417582417582,22,25,0.88,18,28,0.6428571428571429,878.1840000152588,13,37
SLTDStaking.sol,,889,DynaMOSA,false,0.5178571428571429,4,12,0.3333333333333333,47,100,0.47,29,47,0.6170212765957447,16,34,0.47058823529411764,857.5640001296997,13,37
Liquidity_v8.sol,,569,Random,false,0.3877551020408163,2,18,0.1111111111111111,34,126,0.2698412698412698,18,33,0.5454545454545454,14,48,0.2916666666666667,901.710000038147,142,113
Final.sol,,289,Random,false,0.19047619047619047,5,26,0.19230769230769232,28,105,0.26666666666666666,7,37,0.1891891891891892,9,40,0.225,900.9219999313354,131,113
BirdOracle.sol,,402,Random,false,0.6153846153846154,15,28,0.5357142857142857,44,66,0.6666666666666666,9,9,1,0,2,0,902.5900001525879,243,113
WheatFarm.sol,,917,Random,false,0.19047619047619047,5,26,0.19230769230769232,28,105,0.26666666666666666,7,37,0.1891891891891892,9,40,0.225,900.1340000629425,256,113
LpStaking.sol,,31,Random,false,0.29850746268656714,2,24,0.08333333333333333,38,139,0.2733812949640288,21,48,0.4375,12,42,0.2857142857142857,901.2799999713898,147,113
REXUNIFINANCE.sol,,323,Random,false,0.8461538461538461,1,2,0.5,42,58,0.7241379310344828,10,11,0.9090909090909091,40,52,0.7692307692307693,902.8670001029968,198,113
PlasmaswapPair.sol,,703,Random,false,0.21621621621621623,0,23,0,20,99,0.20202020202020202,8,14,0.5714285714285714,5,22,0.22727272727272727,907.4489998817444,163,113
UNIWHALE_ERC20.sol,,923,Random,false,0.5,0,6,0,17,41,0.4146341463414634,7,8,0.875,2,8,0.25,900.1370000839233,219,113
QuickToken.sol,,334,Random,false,0.6129032258064516,3,8,0.375,53,76,0.6973684210526315,16,23,0.6956521739130435,24,34,0.7058823529411765,902.0989999771118,192,113
MIMOToken.sol,,149,Random,false,0.9166666666666666,1,2,0.5,25,43,0.5813953488372093,10,10,1,10,12,0.8333333333333334,903.7309999465942,165,113
Weedburn.sol,,543,Random,false,0.6666666666666666,2,10,0.2,61,88,0.6931818181818182,24,26,0.9230769230769231,30,40,0.75,903.6009998321533,274,119
LUP.sol,,700,Random,false,0.6206896551724138,2,12,0.16666666666666666,28,49,0.5714285714285714,15,18,0.8333333333333334,6,10,0.6,906.7019999027252,133,119
MARVELCOIN.sol,,198,Random,false,1,1,2,0.5,27,37,0.7297297297297297,8,8,1,10,14,0.7142857142857143,901.8439998626709,200,119
NAL.sol,,451,Random,false,0.717948717948718,4,18,0.2222222222222222,104,150,0.6933333333333334,57,65,0.8769230769230769,43,56,0.7678571428571429,901.6839997768402,121,119
AavePoolReward.sol,,90,Random,false,0.7142857142857143,5,10,0.5,27,44,0.6136363636363636,11,12,0.9166666666666666,6,6,1,901.2509999275208,159,119
BACMARSLPTOKENPool.sol,,282,Random,false,0.6222222222222222,6,12,0.5,52,94,0.5531914893617021,25,36,0.6944444444444444,17,30,0.5666666666666667,905.4400000572205,163,119
Cryptoz.sol,,752,Random,false,0.49019607843137253,2,18,0.1111111111111111,47,155,0.3032258064516129,23,34,0.6764705882352942,28,74,0.3783783783783784,911.1080000400543,63,119
PACT.sol,,55,Random,false,0.85,0,0,0,23,72,0.3194444444444444,17,20,0.85,7,32,0.21875,901.9329998493195,168,119
GFC.sol,,691,Random,false,1,1,2,0.5,27,37,0.7297297297297297,8,8,1,10,14,0.7142857142857143,904.9110000133514,163,119
CourtFarming_HTStake.sol,,27,DynaMOSA,false,0.6153846153846154,12,32,0.375,73,109,0.6697247706422018,20,20,1,4,4,1,864.6240000724792,14,85
GAZ_ERC20.sol,,58,DynaMOSA,false,0.6923076923076923,2,2,1,15,26,0.5769230769230769,7,11,0.6363636363636364,7,22,0.3181818181818182,913.2039999961853,19,85
FreakCoin.sol,,126,DynaMOSA,false,0.5652173913043478,5,10,0.5,57,74,0.7702702702702703,13,13,1,9,10,0.9,886.6310000419617,13,85
MetaCoin.sol,,732,DynaMOSA,false,0.2,5,8,0.625,6,9,0.6666666666666666,2,2,1,0,0,0,914.7650001049042,12,85
Straight_Fire_Finance.sol,,819,DynaMOSA,false,0.75,2,4,0.5,15,22,0.6818181818181818,7,8,0.875,0,0,0,876.1240000724792,16,85
UFragments.sol,,225,DynaMOSA,false,0.29508196721311475,5,28,0.17857142857142858,42,136,0.3088235294117647,20,35,0.5714285714285714,5,34,0.14705882352941177,888.4370000362396,33,85
BancorV2_ZapIn_General_V1_1.sol,,475,DynaMOSA,false,0.2962962962962963,1,18,0.05555555555555555,30,118,0.2542372881355932,19,39,0.48717948717948717,8,42,0.19047619047619047,892.6609997749329,10,85
TimeMiner.sol,,845,DynaMOSA,false,0.8,4,6,0.6666666666666666,79,90,0.8777777777777778,19,19,1,16,18,0.8888888888888888,863.8919999599457,21,85
MoshiachCoinStaking.sol,,395,DynaMOSA,false,0.3877551020408163,4,20,0.2,24,88,0.2727272727272727,16,30,0.5333333333333333,7,22,0.3181818181818182,915.0759999752045,17,85
Rootkit_finance.sol,,588,DynaMOSA,false,0.8333333333333334,2,4,0.5,15,22,0.6818181818181818,7,8,0.875,0,0,0,899.3460001945496,16,85
Cover_ZapIn_General_V1.sol,,746,DynaMOSA,false,0.34545454545454546,2,16,0.125,39,129,0.3023255813953488,22,42,0.5238095238095238,13,44,0.29545454545454547,819.7130000591278,8,16
SSTRewards.sol,,100,DynaMOSA,false,0.75,3,8,0.375,23,40,0.575,13,14,0.9285714285714286,6,6,1,858.6280000209808,14,16
FrogDAO.sol,,7,DynaMOSA,false,1,0,0,0,21,25,0.84,10,10,1,4,4,1,56.78099989891052,1,16
AntiBaseProtocol.sol,,866,DynaMOSA,false,0.75,3,8,0.375,83,98,0.8469387755102041,38,42,0.9047619047619048,24,26,0.9230769230769231,896.7810001373291,13,16
Dynamic.sol,,572,DynaMOSA,false,0.75,1,2,0.5,3,4,0.75,2,2,1,0,0,0,881.7119998931885,18,16
EdenCoin.sol,,404,DynaMOSA,false,0.9,1,2,0.5,25,33,0.7575757575757576,8,8,1,9,14,0.6428571428571429,869.1909999847412,16,16
NasiLiquidityPoolFactory.sol,,861,DynaMOSA,false,0.1456953642384106,2,50,0.04,50,320,0.15625,20,106,0.18867924528301888,16,88,0.18181818181818182,804.6409997940063,5,16
GardenContractV2.sol,,724,DynaMOSA,false,0.2872340425531915,6,62,0.0967741935483871,40,197,0.20304568527918782,21,32,0.65625,0,22,0,870.4930000305176,10,61
KPLAY.sol,,210,DynaMOSA,false,0.6666666666666666,2,12,0.16666666666666666,86,124,0.6935483870967742,40,46,0.8695652173913043,38,50,0.76,870.0120000839233,14,61
Fomp.sol,,989,DynaMOSA,false,0.6511627906976745,7,24,0.2916666666666667,59,92,0.6413043478260869,19,19,1,14,20,0.7,884.2030000686646,18,61
Rexona.sol,,394,DynaMOSA,false,0.43333333333333335,6,22,0.2727272727272727,28,39,0.717948717948718,7,8,0.875,9,12,0.75,860.6979999542236,12,61
OnXFinance.sol,,906,DynaMOSA,false,0.19047619047619047,5,26,0.19230769230769232,28,105,0.26666666666666666,7,37,0.1891891891891892,9,40,0.225,901.5130000114441,12,61
GreenMarkTrust.sol,,80,DynaMOSA,false,1,1,2,0.5,28,37,0.7567567567567568,8,8,1,12,14,0.8571428571428571,37.56100010871887,1,61
XenoFelix.sol,,293,DynaMOSA,false,0.581081081081081,4,18,0.2222222222222222,82,151,0.543046357615894,45,63,0.7142857142857143,36,60,0.6,847.0490000247955,11,61
TetherToken.sol,,35,DynaMOSA,false,0.5217391304347826,6,12,0.5,37,51,0.7254901960784313,11,11,1,24,30,0.8,878.9329998493195,13,61
FairStockEquity.sol,,721,DynaMOSA,false,0.78125,1,6,0.16666666666666666,58,120,0.48333333333333334,26,28,0.9285714285714286,29,48,0.6041666666666666,861.2080001831055,9,61
FairStockEquity.sol,,558,DynaMOSA,false,0.78125,1,6,0.16666666666666666,58,120,0.48333333333333334,26,28,0.9285714285714286,29,48,0.6041666666666666,926.0230000019073,10,1
KPLAY.sol,,697,DynaMOSA,false,0.6666666666666666,2,12,0.16666666666666666,83,124,0.6693548387096774,40,46,0.8695652173913043,37,50,0.74,857.912999868393,14,1
TetherToken.sol,,229,DynaMOSA,false,0.5217391304347826,6,12,0.5,41,51,0.803921568627451,11,11,1,27,30,0.9,853.4839999675751,13,1
Rexona.sol,,154,DynaMOSA,false,0.4,5,22,0.22727272727272727,28,39,0.717948717948718,7,8,0.875,9,12,0.75,899.5629999637604,12,1
Fomp.sol,,8,DynaMOSA,false,0.6511627906976745,9,24,0.375,67,92,0.7282608695652174,19,19,1,17,20,0.85,887.8380000591278,18,1
OnXFinance.sol,,686,DynaMOSA,false,0.20634920634920634,6,26,0.23076923076923078,28,105,0.26666666666666666,7,37,0.1891891891891892,9,40,0.225,873.9479999542236,12,1
GardenContractV2.sol,,862,DynaMOSA,false,0.2765957446808511,6,62,0.0967741935483871,40,197,0.20304568527918782,20,32,0.625,0,22,0,844.8259999752045,10,1
XenoFelix.sol,,215,DynaMOSA,false,0.6486486486486487,4,18,0.2222222222222222,92,151,0.609271523178808,49,63,0.7777777777777778,40,60,0.6666666666666666,893.7110002040863,10,1
FairStockEquity.sol,,375,DynaMOSA,false,0.71875,1,6,0.16666666666666666,54,120,0.45,24,28,0.8571428571428571,22,48,0.4583333333333333,933.579999923706,10,121
Rexona.sol,,659,DynaMOSA,false,0.43333333333333335,6,22,0.2727272727272727,28,39,0.717948717948718,7,8,0.875,9,12,0.75,879.5729999542236,13,121
KPLAY.sol,,810,DynaMOSA,false,0.6851851851851852,2,12,0.16666666666666666,92,124,0.7419354838709677,41,46,0.8913043478260869,41,50,0.82,897.2009999752045,15,121
XenoFelix.sol,,938,DynaMOSA,false,0.6351351351351351,5,18,0.2777777777777778,92,151,0.609271523178808,48,63,0.7619047619047619,40,60,0.6666666666666666,844.7999999523163,10,121
Fomp.sol,,129,DynaMOSA,false,0.6511627906976745,9,24,0.375,65,92,0.7065217391304348,19,19,1,15,20,0.75,903.3650000095367,18,121
TetherToken.sol,,511,DynaMOSA,false,0.5217391304347826,6,12,0.5,37,51,0.7254901960784313,11,11,1,24,30,0.8,870.7420001029968,13,121
GardenContractV2.sol,,211,DynaMOSA,false,0.2553191489361702,5,62,0.08064516129032258,40,197,0.20304568527918782,20,32,0.625,0,22,0,847.6519999504089,10,121
OnXFinance.sol,,283,DynaMOSA,false,0.19047619047619047,5,26,0.19230769230769232,28,105,0.26666666666666666,7,37,0.1891891891891892,9,40,0.225,843.9930000305176,11,121
Weedburn.sol,,220,Random,false,0.6666666666666666,2,10,0.2,60,88,0.6818181818181818,24,26,0.9230769230769231,28,40,0.7,901.1240000724792,277,59
GFC.sol,,921,Random,false,1,1,2,0.5,27,37,0.7297297297297297,8,8,1,10,14,0.7142857142857143,903.0410001277924,167,59
BACMARSLPTOKENPool.sol,,672,Random,false,0.6222222222222222,6,12,0.5,52,94,0.5531914893617021,25,36,0.6944444444444444,17,30,0.5666666666666667,907.9479999542236,162,59
PACT.sol,,412,Random,false,0.85,0,0,0,23,72,0.3194444444444444,17,20,0.85,7,32,0.21875,904.9730000495911,158,59
AavePoolReward.sol,,756,Random,false,0.7142857142857143,5,10,0.5,27,44,0.6136363636363636,11,12,0.9166666666666666,6,6,1,906.5360000133514,161,59
NAL.sol,,937,Random,false,0.717948717948718,4,18,0.2222222222222222,104,150,0.6933333333333334,57,65,0.8769230769230769,43,56,0.7678571428571429,906.5169999599457,122,59
MARVELCOIN.sol,,796,Random,false,1,1,2,0.5,27,37,0.7297297297297297,8,8,1,10,14,0.7142857142857143,902.0179998874664,203,59
Cryptoz.sol,,47,Random,false,0.49019607843137253,2,18,0.1111111111111111,46,155,0.2967741935483871,22,34,0.6470588235294118,27,74,0.36486486486486486,909.691999912262,61,59
LUP.sol,,881,Random,false,0.6206896551724138,2,12,0.16666666666666666,27,49,0.5510204081632653,14,18,0.7777777777777778,6,10,0.6,901.6959998607635,129,59
